"Genome ID","sample","Version","ST_Enterobase","adk","fumC","gyrB","icd","mdh","purA","recA"
"64a9bbc649cc8b3ac180a2cd","SB279407045","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc649cc8b3b0580a48a","SB2710445912","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc649cc8b3b0980a345","SB2710441884","202214121127-v3.2.1","3234","6","19","270","26","11","8","7"
"64a9bbc649cc8b3b6580a353","SB278344627","202214121127-v3.2.1","404","14","14","10","14","17","7","74"
"64a9bbc649cc8b3b6780a4a4","SB278791446","202214121127-v3.2.1","3580","6","65","344","1","11","13","6"
"64a9bbc649cc8b3bdb80a4da","SB278790503","202214121127-v3.2.1","1061","18","100","22","31","139","139","4"
"64a9bbc649cc8b3c0880a2ac","SB279406923","202214121127-v3.2.1","6669","170","43","10","715","17","44","26"
"64a9bbc649cc8b3d3f80a241","SB2710442341","202214121127-v3.2.1","5378","6","4","15","102","9","73","364"
"64a9bbc649cc8b3d4c80a52b","SB278790581","202214121127-v3.2.1","2015","76","319","30","37","17","10","96"
"64a9bbc649cc8b3d6980a383","SB2710442002","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc649cc8b3d7680a507","SB2711672599","202214121127-v3.2.1","70","34","36","28","25","28","16","4"
"64a9bbc649cc8b3da680a385","SB278790447","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b3db880a490","SB279407878","202214121127-v3.2.1","1137","10","11","57","8","8","8","2"
"64a9bbc649cc8b3ebc80a508","SB279407458","202214121127-v3.2.1","1231","37","38","19","37","151","11","26"
"64a9bbc649cc8b3ed380a33e","SB2710445207","202214121127-v3.2.1","e7c1c922d40833de8d5f11e9db591cb4cb8d7528","6","11","5","348","8870bab1550c76c149090601a3cbce17845db886","8","2"
"64a9bbc649cc8b3fa480a311","SB2710442422","202214121127-v3.2.1","278","9","23","64","18","11","8","6"
"64a9bbc649cc8b3fe980a38a","SB2710196097","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b3ffc80a2f9","SB278790741","202214121127-v3.2.1","2604","13","13","9","13","244","10","9"
"64a9bbc649cc8b400c80a467","SB2710445498","202214121127-v3.2.1","86","9","6","33","33","24","8","7"
"64a9bbc649cc8b40cf80a33d","SB2710445092","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b410780a453","SB278345009","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b411880a307","SB279406507","202214121127-v3.2.1","355","36","24","10","13","17","10","25"
"64a9bbc649cc8b412280a396","SB278344684","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b412880a3da","SB279407887","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b414980a456","SB278790713","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc649cc8b415e80a517","SB279407310","202214121127-v3.2.1","1611","6","4","15","18","9","26","7"
"64a9bbc649cc8b428d80a42d","SB278344613","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b42d780a367","SB279407764","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc649cc8b42f280a38b","SB278790860","202214121127-v3.2.1","12","13","13","9","13","16","10","9"
"64a9bbc649cc8b42f680a436","SB2711673988","202214121127-v3.2.1","536","6","107","1","95","69","8","20"
"64a9bbc649cc8b432680a43e","SB2710445830","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc649cc8b432d80a3d6","SB2710445523","202214121127-v3.2.1","86","9","6","33","33","24","8","7"
"64a9bbc649cc8b434f80a4aa","SB2710445478","202214121127-v3.2.1","2531","6","4","1","95","69","8","7"
"64a9bbc649cc8b438d80a3bb","SB277889366","202214121127-v3.2.1","10739","6","1543","5","28","1","1","2"
"64a9bbc649cc8b440f80a387","SB278344656","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b441880a2f1","SB278791689","202214121127-v3.2.1","38","4","26","2","25","5","5","19"
"64a9bbc649cc8b447880a454","SB2710445311","202214121127-v3.2.1","1434","10","11","5","8","7","8","6"
"64a9bbc649cc8b44dc80a4b2","SB2710442374","202214121127-v3.2.1","1316","10","214","1","1","71","8","6"
"64a9bbc649cc8b45b080a3ea","SB278344821","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b45d280a43b","SB279407927","202214121127-v3.2.1","3587","80","12","54","10","1","35","257"
"64a9bbc649cc8b460580a336","SB279408350","202214121127-v3.2.1","388","6","4","12","18","24","7","6"
"64a9bbc649cc8b461d80a234","SB2711672546","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b467980a3dc","SB278791680","202214121127-v3.2.1","2619","37","38","286","37","17","11","26"
"64a9bbc649cc8b467a80a2ad","SB2710442394","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc649cc8b468e80a470","SB277889709","202214121127-v3.2.1","57","6","31","5","28","1","1","2"
"64a9bbc649cc8b479f80a371","SB278791466","202214121127-v3.2.1","48","6","11","4","8","8","8","2"
"64a9bbc649cc8b47d380a391","SB2710196257","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b481d80a31e","SB277889704","202214121127-v3.2.1","1582","6","4","4","1","9","26","2"
"64a9bbc649cc8b485b80a434","SB2710443016","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc649cc8b487a80a2e9","SB2710443046","202214121127-v3.2.1","1434","10","11","5","8","7","8","6"
"64a9bbc649cc8b489180a464","SB279407258","202214121127-v3.2.1","144","13","43","9","36","30","44","25"
"64a9bbc649cc8b489680a255","SB2710441574","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b48ab80a3ee","SB2710445739","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc649cc8b48d280a269","SB278790817","202214121127-v3.2.1","978","76","43","19","13","17","44","25"
"64a9bbc649cc8b491880a428","SB2711674071","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
"64a9bbc649cc8b493680a495","SB279408528","202214121127-v3.2.1","635","6","107","1","95","69","8","7"
"64a9bbc649cc8b49fd80a34a","SB2710445663","202214121127-v3.2.1","144","13","43","9","36","30","44","25"
"64a9bbc649cc8b4a1080a49e","SB277889483","202214121127-v3.2.1","501","35","132","2","27","37","5","4"
"64a9bbc649cc8b4a1580a4d7","SB278791400","202214121127-v3.2.1","5679","6","4","12","590","24","7","6"
"64a9bbc649cc8b4a4b80a2a8","SB278790511","202214121127-v3.2.1","1231","37","38","19","37","151","11","26"
"64a9bbc649cc8b4a6680a24d","SB279407935","202214121127-v3.2.1","3580","6","65","344","1","11","13","6"
"64a9bbc649cc8b4aa480a375","SB2711672727","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc649cc8b4ac480a397","SB279408582","202214121127-v3.2.1","4138","6","4","4","16","24","325","14"
"64a9bbc649cc8b4b2080a306","SB278791602","202214121127-v3.2.1","1852","97","40","236","13","23","28","66"
"64a9bbc649cc8b4b4a80a24a","SB277889338","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b4c0180a421","SB2711673982","202214121127-v3.2.1","1434","10","11","5","8","7","8","6"
"64a9bbc649cc8b4c4280a392","SB279408057","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc649cc8b4c6880a229","SB279407059","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b4c8b80a4f7","SB278790418","202214121127-v3.2.1","162","9","65","5","1","9","13","6"
"64a9bbc649cc8b4cc080a3b6","SB278790887","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b4cc580a23c","SB279408928","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b4cf580a29c","SB279406560","202214121127-v3.2.1","355","36","24","10","13","17","10","25"
"64a9bbc649cc8b4d6680a273","SB278791303","202214121127-v3.2.1","711","9","6","15","131","24","7","7"
"64a9bbc649cc8b4da180a2b8","SB277889716","202214121127-v3.2.1","162","9","65","5","1","9","13","6"
"64a9bbc649cc8b4e3d80a4fb","SB2711673989","202214121127-v3.2.1","93eed767ecc28d10b9c5357cd973cfd6aa037e4c","6","4","225","fe07f88f767e9fa931f6c41cf8327c2ed6818d87","9","1","20"
"64a9bbc649cc8b4e4b80a41d","SB2710441588","202214121127-v3.2.1","8852","6","53","225","12","763","673","157"
"64a9bbc649cc8b4e8280a4b6","SB2710442988","202214121127-v3.2.1","2589","6","30","288","1","24","8","21"
"64a9bbc649cc8b4e8880a4d5","SB2710446113","202214121127-v3.2.1","83","13","38","19","13","30","25","29"
"64a9bbc649cc8b4ef280a312","SB2710196093","202214121127-v3.2.1","83","13","38","19","13","30","25","29"
"64a9bbc649cc8b4f0680a39a","SB277889635","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc649cc8b4f4080a315","SB2710445975","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b4f8580a458","SB2710441573","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc649cc8b4fe780a530","SB2710445245","202214121127-v3.2.1","2163","6","23","3","18","9","8","7"
"64a9bbc649cc8b503080a520","SB277889557","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc649cc8b505a80a35c","SB2710441570","202214121127-v3.2.1","1727","6","19","3","16","11","8","6"
"64a9bbc649cc8b50a180a27c","SB277889467","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b50a780a358","SB278791437","202214121127-v3.2.1","3278ebd5188df8acc17e29983b48bd4913e1f087","39f500e65f0e8d13fe8de80ac9f509dade3e8ae8","4","44","9","1106","1","7"
"64a9bbc649cc8b50c080a362","SB277889487","202214121127-v3.2.1","6069","64","4","44","9","11","35","7"
"64a9bbc649cc8b50d180a32c","SB2711672868","202214121127-v3.2.1","409","10","11","1","1","71","8","6"
"64a9bbc649cc8b50e780a49b","SB279407321","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b511780a287","SB2711672568","202214121127-v3.2.1","372","88","103","19","36","23","44","26"
"64a9bbc649cc8b512980a2a4","SB277889474","202214121127-v3.2.1","3306","13","39","19","37","17","25","10"
"64a9bbc649cc8b51a480a420","SB279406722","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b519c80a22b","SB278790359","202214121127-v3.2.1","12159","36","24","9","13","17","11","430"
"64a9bbc649cc8b521f80a3c8","SB2710445494","202214121127-v3.2.1","1582","6","4","4","1","9","26","2"
"64a9bbc649cc8b522980a324","SB2711672817","202214121127-v3.2.1","191","6","29","5","18","11","8","41"
"64a9bbc649cc8b539580a4f1","SB2710442967","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc649cc8b53f380a2ae","SB279407323","202214121127-v3.2.1","2619","37","38","286","37","17","11","26"
"64a9bbc649cc8b542e80a414","SB278790891","202214121127-v3.2.1","457","101","88","97","108","26","79","2"
"64a9bbc649cc8b544980a424","SB2711672859","202214121127-v3.2.1","3602","6","6","32","136","11","7","6"
"64a9bbc649cc8b548a80a21c","SB2710445376","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b54c980a461","SB2710445274","202214121127-v3.2.1","1079","6","19","14","16","11","12","2"
"64a9bbc649cc8b551680a29f","SB2711672551","202214121127-v3.2.1","641","9","6","33","131","24","8","7"
"64a9bbc649cc8b568c80a531","SB279406974","202214121127-v3.2.1","ecba8f9fce1149fe6b70acf87a3ed0af1339b00d","36","24","9","13","17","11","092e42697893f42e60e07d3bbad6239d28132f62"
"64a9bbc649cc8b56d680a519","SB279408704","202214121127-v3.2.1","6419","6","19","3","16","7","8","2"
"64a9bbc649cc8b56f380a300","SB2710445210","202214121127-v3.2.1","4417","6","6","401","18","7","18","6"
"64a9bbc649cc8b56fa80a30c","SB279408914","202214121127-v3.2.1","6092","13","14","19","624","23","11","10"
"64a9bbc649cc8b580980a524","SB279407350","202214121127-v3.2.1","569","13","38","84","13","17","64","34"
"64a9bbc649cc8b58c680a286","SB279408183","202214121127-v3.2.1","1385","13","40","93","13","23","28","30"
"64a9bbc649cc8b598e80a4be","SB279408731","202214121127-v3.2.1","5359","10","7","4","12","8","18","6"
"64a9bbc649cc8b59d580a2e7","SB277889744","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b5a2c80a278","SB2710441387","202214121127-v3.2.1","3a6a1397091be9c52417720cb20ba45325866466","6","220","3","26","c88f2ad2177b061b14572a52c44ace8361f3f112","7","7"
"64a9bbc649cc8b5ab680a346","SB278791782","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc649cc8b5afa80a328","SB2711673990","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc649cc8b5b6f80a43c","SB279407131","202214121127-v3.2.1","1652","4","2","2","236","4","18","154"
"64a9bbc649cc8b5b7580a442","SB2710441340","202214121127-v3.2.1","753","12","93","136","30","112","1","2"
"64a9bbc649cc8b5bde80a323","SB279408086","202214121127-v3.2.1","1618","36","24","9","13","17","11","159"
"64a9bbc649cc8b5be880a284","SB2710445533","202214121127-v3.2.1","398","64","7","1","1","8","8","6"
"64a9bbc649cc8b5bff80a2da","SB279406441","202214121127-v3.2.1","38","4","26","2","25","5","5","19"
"64a9bbc649cc8b5c0480a44f","SB2710441511","202214121127-v3.2.1","5901","6","763","14","18","7","7","71"
"64a9bbc649cc8b5c2c80a48d","SB2710442449","202214121127-v3.2.1","4774","6","4","1","1","69","8","20"
"64a9bbc649cc8b5c4480a359","SB2710441919","202214121127-v3.2.1","1727","6","19","3","16","11","8","6"
"64a9bbc649cc8b5c8080a471","SB278791224","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc649cc8b5c8e80a426","SB278791213","202214121127-v3.2.1","2562","120","54","46","48","239","40","38"
"64a9bbc649cc8b5c9380a245","SB2710445335","202214121127-v3.2.1","345","6","4","14","1","20","62","7"
"64a9bbc649cc8b5cc480a496","SB2710445088","202214121127-v3.2.1","998","13","52","156","14","17","25","17"
"64a9bbc649cc8b5ce380a223","SB278790375","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b5d0080a4f5","SB2710441948","202214121127-v3.2.1","1205","6","4","5","18","7","8","14"
"64a9bbc649cc8b5d3d80a40f","SB278791235","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc649cc8b5d8e80a4a1","SB2710442623","202214121127-v3.2.1","642","9","23","33","18","11","8","6"
"64a9bbc649cc8b5dd280a46f","SB278344809","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b5ddd80a4d3","SB2710196258","202214121127-v3.2.1","3168","1","23","7","11","7","3","7"
"64a9bbc649cc8b5e2d80a2a5","SB279407273","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc649cc8b5ec180a249","SB279406749","202214121127-v3.2.1","297","6","65","32","26","9","8","2"
"64a9bbc649cc8b5f1e80a41f","SB278791389","202214121127-v3.2.1","1178","10","27","5","8","12","1","2"
"64a9bbc649cc8b5f8f80a462","SB278791718","202214121127-v3.2.1","361","10","99","5","91","8","7","2"
"64a9bbc649cc8b5fc880a224","SB2710445033","202214121127-v3.2.1","1122","8","11","57","1","7","18","6"
"64a9bbc649cc8b5fe280a4a6","SB279406794","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b600080a26d","SB279408261","202214121127-v3.2.1","1011","6","4","159","44","112","1","17"
"64a9bbc649cc8b600280a3a3","SB278791776","202214121127-v3.2.1","2175","6","4","15","88","43","8","14"
"64a9bbc649cc8b606080a52c","SB278791758","202214121127-v3.2.1","140","55","38","19","37","17","11","26"
"64a9bbc649cc8b608380a43a","SB277889406","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b60b980a302","SB278791311","202214121127-v3.2.1","1611","6","4","15","18","9","26","7"
"64a9bbc649cc8b60ca80a25f","SB278791244","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b611580a281","SB2710442203","202214121127-v3.2.1","410","6","4","12","1","20","18","7"
"64a9bbc649cc8b619980a444","SB2710442956","202214121127-v3.2.1","1727","6","19","3","16","11","8","6"
"64a9bbc649cc8b62a680a2a2","SB278791755","202214121127-v3.2.1","1567","46","26","208","6","4","16","4"
"64a9bbc649cc8b62d280a217","SB278790576","202214121127-v3.2.1","12","13","13","9","13","16","10","9"
"64a9bbc649cc8b630f80a50a","SB2710441499","202214121127-v3.2.1","540","6","7","57","1","8","8","2"
"64a9bbc649cc8b634980a301","SB279408493","202214121127-v3.2.1","ad24a1c78114989b8a64e0129990b12477a4125e","1","107","7","12","27","162","2"
"64a9bbc649cc8b637e80a523","SB2710445585","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b63a080a513","SB279407162","202214121127-v3.2.1","2604","13","13","9","13","244","10","9"
"64a9bbc649cc8b645180a227","SB278790662","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b645f80a483","SB277889708","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b64bf80a450","SB2710196124","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b64d680a33c","SB278790249","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b64d680a347","SB2711673998","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
"64a9bbc649cc8b65f380a26b","SB278344701","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b66a880a2cb","SB2710445113","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b675280a468","SB279407985","202214121127-v3.2.1","428","96","40","13","100","23","28","66"
"64a9bbc649cc8b676280a4e2","SB279407882","202214121127-v3.2.1","1079","6","19","14","16","11","12","2"
"64a9bbc649cc8b67a480a4f9","SB278344626","202214121127-v3.2.1","210","6","8","4","1","9","48","7"
"64a9bbc649cc8b681880a2b3","SB278344523","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b68a780a4e4","SB278344488","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b68bb80a2bf","SB2710445031","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b68bb80a2c1","SB279406830","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b694f80a389","SB279407897","202214121127-v3.2.1","398","64","7","1","1","8","8","6"
"64a9bbc649cc8b695580a511","SB279407191","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc649cc8b6a0580a37d","SB279406469","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc649cc8b6b2480a256","SB2710441831","202214121127-v3.2.1","906","6","4","3","16","11","8","6"
"64a9bbc649cc8b6b4980a215","SB277889565","202214121127-v3.2.1","2175","6","4","15","88","43","8","14"
"64a9bbc649cc8b6b6380a220","SB2710445271","202214121127-v3.2.1","86","9","6","33","33","24","8","7"
"64a9bbc649cc8b6bb780a212","SB2710445024","202214121127-v3.2.1","144","13","43","9","36","30","44","25"
"64a9bbc649cc8b6c3980a46c","SB2710442077","202214121127-v3.2.1","3587","80","12","54","10","1","35","257"
"64a9bbc649cc8b6cc780a47c","SB279407963","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b6d2e80a26a","SB2710442899","202214121127-v3.2.1","206","6","7","5","1","8","18","2"
"64a9bbc649cc8b6d6680a447","SB278790365","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b6db280a28f","SB2710443006","202214121127-v3.2.1","351","6","95","4","88","7","7","7"
"64a9bbc649cc8b6dfa80a403","SB278790700","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b6e0880a494","SB277889777","202214121127-v3.2.1","5940","20","762","41","43","5","32","2"
"64a9bbc649cc8b6e3180a225","SB2710445151","202214121127-v3.2.1","38","4","26","2","25","5","5","19"
"64a9bbc649cc8b6e5d80a2e4","SB2710445191","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc649cc8b6e5e80a4fc","SB279408302","202214121127-v3.2.1","1304","6","95","4","18","11","7","14"
"64a9bbc649cc8b6ea280a34e","SB278791594","202214121127-v3.2.1","162","9","65","5","1","9","13","6"
"64a9bbc649cc8b6f2580a2ab","SB278344826","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b6fc280a4c2","SB278791332","202214121127-v3.2.1","d81c8156ca53588d299109d6b1e1e2f9d71b2749","1135","31","5","28","1","1","2"
"64a9bbc649cc8b6fdc80a2f4","SB2710445558","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc649cc8b702680a51a","SB279407037","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc649cc8b709680a22a","SB279408325","202214121127-v3.2.1","1618","36","24","9","13","17","11","159"
"64a9bbc649cc8b70d380a27f","SB277889468","202214121127-v3.2.1","297","6","65","32","26","9","8","2"
"64a9bbc649cc8b70dd80a2c0","SB2710196123","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b715980a3a6","SB2710442118","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc649cc8b71a780a33a","SB278790283","202214121127-v3.2.1","a20c269b2d03ddc706099d5cd97a6a8c4b1d297f","36","24","9","13","e9fb5af53040b5807b2c85839cffe22507b77d27","11","25"
"64a9bbc649cc8b72b180a303","SB2710441518","202214121127-v3.2.1","906","6","4","3","16","11","8","6"
"64a9bbc649cc8b732480a349","SB278791396","202214121127-v3.2.1","9295","6","23","12","1","466","7","7"
"64a9bbc649cc8b738680a518","SB2710445720","202214121127-v3.2.1","1618","36","24","9","13","17","11","159"
"64a9bbc649cc8b73b980a47d","SB2710446092","202214121127-v3.2.1","998","13","52","156","14","17","25","17"
"64a9bbc649cc8b743e80a529","SB278790263","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b749680a370","SB278344555","202214121127-v3.2.1","4088","6","4","3","26","7","8","2"
"64a9bbc649cc8b754880a4e5","SB278344940","202214121127-v3.2.1","216","10","11","57","8","7","18","6"
"64a9bbc649cc8b759780a293","SB2711674127","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc649cc8b75a080a445","SB2710441504","202214121127-v3.2.1","8588","6","23","68","45","737","7","7"
"64a9bbc649cc8b75af80a386","SB279408116","202214121127-v3.2.1","1276","17","231","167","198","7","157","2"
"64a9bbc649cc8b75c380a343","SB2711672855","202214121127-v3.2.1","224","6","4","33","16","11","8","6"
"64a9bbc649cc8b75da80a4bf","SB2710441491","202214121127-v3.2.1","3580","6","65","344","1","11","13","6"
"64a9bbc649cc8b769b80a3b2","SB279407899","202214121127-v3.2.1","34","10","11","4","1","8","8","2"
"64a9bbc649cc8b76a180a3ca","SB2710445221","202214121127-v3.2.1","5785","10","11","4","8","8","424","2"
"64a9bbc649cc8b76ba80a24e","SB278791640","202214121127-v3.2.1","2015","76","319","30","37","17","10","96"
"64a9bbc649cc8b776280a4ee","SB279408059","202214121127-v3.2.1","196","6","19","3","16","9","8","6"
"64a9bbc649cc8b776380a2d2","SB278790765","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b776780a263","SB2710445933","202214121127-v3.2.1","227","10","11","4","1","8","9","2"
"64a9bbc649cc8b777480a2dc","SB279408738","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc649cc8b77a980a268","SB278791802","202214121127-v3.2.1","349","34","36","39","87","67","16","4"
"64a9bbc649cc8b77fb80a236","SB2710196242","202214121127-v3.2.1","2017","13","96","10","119","17","25","25"
"64a9bbc649cc8b77ff80a3fa","SB2710445249","202214121127-v3.2.1","1721","222","11","4","8","8","8","2"
"64a9bbc649cc8b783a80a38c","SB2710445223","202214121127-v3.2.1","1592","9","8","5","233","11","8","7"
"64a9bbc649cc8b785080a35e","SB279406523","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc649cc8b789480a4ed","SB278344648","202214121127-v3.2.1","998","13","52","156","14","17","25","17"
"64a9bbc649cc8b78d380a294","SB279408740","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc649cc8b794880a521","SB278345010","202214121127-v3.2.1","2604","13","13","9","13","244","10","9"
"64a9bbc649cc8b798d80a416","SB2710445929","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc649cc8b799b80a409","SB279407102","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc649cc8b79c980a484","SB2710445894","202214121127-v3.2.1","398","64","7","1","1","8","8","6"
"64a9bbc649cc8b79d680a451","SB278791433","202214121127-v3.2.1","3234","6","19","270","26","11","8","7"
"64a9bbc649cc8b79ef80a476","SB278344567","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b7a5180a25d","SB2711672748","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc649cc8b7ac880a472","SB279408123","202214121127-v3.2.1","3580","6","65","344","1","11","13","6"
"64a9bbc649cc8b7af180a340","SB2710445544","202214121127-v3.2.1","5979","6","773","26","12","24","2","2"
"64a9bbc649cc8b7af480a2bb","SB279408380","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc649cc8b7b0880a2e3","SB2710196140","202214121127-v3.2.1","372","88","103","19","36","23","44","26"
"64a9bbc649cc8b7b2980a240","SB278790385","202214121127-v3.2.1","90e33ae5803a97a090e0f9d9e9bb0d4562de69af","34","36","37","25","28","16","fe45ac1d008408166a50a8ab9aad518fbc2b66be"
"64a9bbc649cc8b7b5b80a30f","SB278791443","202214121127-v3.2.1","162","9","65","5","1","9","13","6"
"64a9bbc649cc8b7b8380a218","SB2710441998","202214121127-v3.2.1","3576","6","29","32","16","9","8","2"
"64a9bbc649cc8b7bee80a4c6","SB2711674147","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc649cc8b7c0380a44c","SB278790920","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b7caa80a3a0","SB277889755","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc649cc8b7c5f80a2e6","SB279408737","202214121127-v3.2.1","1125","6","4","15","18","24","26","7"
"64a9bbc649cc8b7cb980a3f8","SB277889621","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc649cc8b7cce80a23e","SB2711672843","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc649cc8b7cd680a2eb","SB278790369","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b7ce080a465","SB278344581","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc649cc8b7d0a80a448","SB2711672596","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc649cc8b7d1980a533","SB278790819","202214121127-v3.2.1","7ae769badf3ebed0092537df39249d54375a784f","27","32","98230b4c34d946608cfb4a0689d639101166d81e","29","26","19","22"
"64a9bbc649cc8b7db380a4d8","SB279407858","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc649cc8b7df780a32b","SB2710442224","202214121127-v3.2.1","1246","6","4","15","56","11","26","6"
